# Condensed brief

## 2-adic odd core landscape

This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

oc,k,dist,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31
oc(1515-1),1,757,1,2,1,9,3,9,16,21,3
oc(1515+1),2,379,1,4,1,5,2,5,18,11,2
oc(2883-1),1,1441,1,1,6,0,11,13,16,15,20
oc(2883+1),2,721,1,1,0,6,6,7,18,8,25
oc(2889-1),3,361,1,1,4,9,10,4,0,16,13
oc(2889+1),1,1445,2,0,3,4,2,0,1,19,24
oc(2897-1),4,181,1,1,6,5,12,11,10,20,7
oc(2897+1),1,1449,0,4,0,8,6,4,5,0,28
oc(2899-1),1,1449,0,4,0,8,6,4,5,0,28
oc(2899+1),2,725,2,0,4,10,10,11,3,12,0
oc(2903-1),1,1451,2,1,2,10,8,6,7,2,1
oc(2903+1),3,363,0,3,6,0,12,6,2,18,15
oc(2907-1),1,1453,1,3,4,1,10,8,9,4,3
oc(2907+1),2,727,1,2,6,1,12,13,5,14,2
oc(2911-1),1,1455,0,0,6,3,12,10,11,6,5
oc(2911+1),5,91,1,1,0,3,0,6,15,22,4
oc(2923-1),1,1461,0,1,5,9,5,16,17,12,11
oc(2923+1),2,731,2,1,3,5,3,0,9,18,6
oc(2925-1),2,731,2,1,3,5,3,0,9,18,6
oc(2925+1),1,1463,2,3,0,0,7,1,0,14,13
oc(2935-1),1,1467,0,2,4,4,11,5,4,18,17
oc(2935+1),3,367,1,2,3,4,3,10,6,22,19
oc(2949-1),2,737,2,2,2,0,9,6,15,1,12
oc(2949+1),1,1475,2,0,5,1,6,13,12,3,25
oc(2955-1),1,1477,1,2,0,3,8,15,14,5,27
oc(2955+1),2,739,1,4,4,2,11,8,17,3,14
oc(2967-1),1,1483,1,3,6,9,1,4,1,11,4
oc(2967+1),3,371,2,1,0,8,7,14,10,3,23
oc(2969-1),3,371,2,1,0,8,7,14,10,3,23
oc(2969+1),1,1485,0,0,1,0,3,6,3,13,6
oc(2977-1),5,93,0,3,2,5,2,8,17,1,6
oc(2977+1),1,1489,1,4,5,4,7,10,7,17,10
oc(2983-1),1,1491,0,1,0,6,9,12,9,19,12
oc(2983+1),3,373,1,3,2,10,9,16,12,5,25
oc(2985-1),3,373,1,3,2,10,9,16,12,5,25
oc(2985+1),1,1493,2,3,2,8,11,14,11,21,14
oc(3005-1),2,751,1,1,2,3,10,3,10,15,26
oc(3005+1),1,1503,0,3,5,7,8,7,2,8,24
oc(3031-1),1,1515,0,0,3,8,7,2,14,20,7
oc(3031+1),3,379,1,4,1,5,2,5,18,11,2

# dist 49:
oc(543-1),1,271,1,1,5,7,11,16,5,18,10
oc(543+1),5,17,2,2,3,6,4,0,17,17,17
oc(553-1),3,69,0,4,6,3,4,1,12,0,11
oc(553+1),1,277,1,2,4,2,4,5,11,1,16
oc(1081-1),3,135,0,0,2,3,5,16,2,20,19
oc(1081+1),1,541,1,1,2,2,8,14,9,12,19
oc(1083-1),1,541,1,1,2,2,8,14,9,12,19
oc(1083+1),2,271,1,1,5,7,11,16,5,18,10
oc(1087-1),1,543,0,3,4,4,10,16,11,14,21
oc(1087+1),6,17,2,2,3,6,4,0,17,17,17
oc(1097-1),3,137,2,2,4,5,7,1,4,22,21
oc(1097+1),1,549,0,4,3,10,3,5,17,20,27
oc(1107-1),1,553,1,3,0,3,7,9,2,1,2
oc(1107+1),2,277,1,2,4,2,4,5,11,1,16
oc(1113-1),3,139,1,4,6,7,9,3,6,1,23
oc(1113+1),1,557,2,2,4,7,11,13,6,5,6
oc(1127-1),1,563,2,3,3,2,4,2,12,11,12
oc(1127+1),3,141,0,1,1,9,11,5,8,3,25
oc(2163-1),1,1081,1,1,3,3,2,10,17,0,8
oc(2163+1),2,541,1,1,2,2,8,14,9,12,19
oc(2167-1),1,1083,0,3,5,5,4,12,0,2,10
oc(2167+1),3,271,1,1,5,7,11,16,5,18,10
oc(2173-1),2,543,0,3,4,4,10,16,11,14,21
oc(2173+1),1,1087,1,2,2,9,8,16,4,6,14
oc(2177-1),7,17,2,2,3,6,4,0,17,17,17
oc(2177+1),1,1089,0,4,4,0,10,1,6,8,16
oc(2183-1),1,1091,2,1,6,2,12,3,8,10,18
oc(2183+1),3,273,0,3,0,9,0,1,7,20,12
oc(2193-1),4,137,2,2,4,5,7,1,4,22,21
oc(2193+1),1,1097,2,2,5,8,5,9,14,16,24
oc(2195-1),1,1097,2,2,5,8,5,9,14,16,24
oc(2195+1),2,549,0,4,3,10,3,5,17,20,27
oc(2201-1),3,275,2,0,2,0,2,3,9,22,14
oc(2201+1),1,1101,0,1,2,1,9,13,18,20,28
oc(2213-1),2,553,1,3,0,3,7,9,2,1,2
oc(2213+1),1,1107,0,2,1,7,2,2,5,3,5
oc(2225-1),4,139,1,4,6,7,9,3,6,1,23
oc(2225+1),1,1113,0,3,0,2,8,8,11,9,11
oc(2227-1),1,1113,0,3,0,2,8,8,11,9,11
oc(2227+1),2,557,2,2,4,7,11,13,6,5,6
oc(2233-1),3,279,0,4,6,4,6,7,13,3,18
oc(2233+1),1,1117,1,2,4,6,12,12,15,13,15
oc(2239-1),1,1119,0,4,6,8,1,14,17,15,17
oc(2239+1),6,35,2,0,0,2,9,1,16,12,6
oc(2255-1),1,1127,2,2,0,5,9,5,6,0,25
oc(2255+1),4,141,0,1,1,9,11,5,8,3,25
oc(2273-1),5,71,2,1,1,5,6,3,14,2,13
oc(2273+1),1,1137,0,2,3,4,6,15,16,10,6
oc(4325-1),2,1081,1,1,3,3,2,10,17,0,8
oc(4325+1),1,2163,0,3,0,7,5,4,16,1,17
oc(4333-1),2,1083,0,3,5,5,4,12,0,2,10
oc(4333+1),1,2167,1,2,4,0,9,8,1,5,21
oc(4349-1),2,1087,1,2,2,9,8,16,4,6,14
oc(4349+1),1,2175,0,0,5,8,4,16,9,13,0
oc(4353-1),8,17,2,2,3,6,4,0,17,17,17
oc(4353+1),1,2177,2,2,0,10,6,1,11,15,2
oc(4355-1),1,2177,2,2,0,10,6,1,11,15,2
oc(4355+1),2,1089,0,4,4,0,10,1,6,8,16
oc(4361-1),3,545,2,0,6,6,12,1,13,16,23
oc(4361+1),1,2181,0,1,4,3,10,5,15,19,6
oc(4363-1),1,2181,0,1,4,3,10,5,15,19,6
oc(4363+1),2,1091,2,1,6,2,12,3,8,10,18
oc(4367-1),1,2183,2,3,6,5,12,7,17,21,8
oc(4367+1),4,273,0,3,0,9,0,1,7,20,12
oc(4385-1),5,137,2,2,4,5,7,1,4,22,21
oc(4385+1),1,2193,0,3,2,4,9,0,8,8,18
oc(4387-1),1,2193,0,3,2,4,9,0,8,8,18
oc(4387+1),2,1097,2,2,5,8,5,9,14,16,24
oc(4389-1),2,1097,2,2,5,8,5,9,14,16,24
oc(4389+1),1,2195,2,0,4,6,11,2,10,10,20
oc(4393-1),3,549,0,4,3,10,3,5,17,20,27
oc(4393+1),1,2197,1,2,6,8,0,4,12,12,22
oc(4401-1),4,275,2,0,2,0,2,3,9,22,14
oc(4401+1),1,2201,2,1,3,1,4,8,16,16,26
oc(4403-1),1,2201,2,1,3,1,4,8,16,16,26
oc(4403+1),2,1101,0,1,2,1,9,13,18,20,28
oc(4429-1),2,1107,0,2,1,7,2,2,5,3,5
oc(4429+1),1,2215,1,0,3,4,5,5,11,7,11
oc(4433-1),4,277,1,2,4,2,4,5,11,1,16
oc(4433+1),1,2217,0,2,5,6,7,7,13,9,13
oc(4451-1),1,2225,2,0,6,3,2,15,2,17,21
oc(4451+1),2,1113,0,3,0,2,8,8,11,9,11
oc(4453-1),2,1113,0,3,0,2,8,8,11,9,11
oc(4453+1),1,2227,1,2,1,5,4,0,4,19,23
oc(4467-1),1,2233,1,3,0,0,10,6,10,2,0
oc(4467+1),2,1117,1,2,4,6,12,12,15,13,15
oc(4475-1),1,2237,2,2,4,4,1,10,14,6,4
oc(4475+1),2,1119,0,4,6,8,1,14,17,15,17
oc(4479-1),1,2239,1,4,6,6,3,12,16,8,6
oc(4479+1),7,35,2,0,0,2,9,1,16,12,6
oc(4509-1),2,1127,2,2,0,5,9,5,6,0,25
oc(4509+1),1,2255,2,0,1,0,6,11,13,1,22
oc(4545-1),6,71,2,1,1,5,6,3,14,2,13
oc(4545+1),1,2273,2,3,5,7,11,12,12,19,11
oc(4547-1),1,2273,2,3,5,7,11,12,12,19,11
oc(4547+1),2,1137,0,2,3,4,6,15,16,10,6

# dist 48:
oc(411-1),1,205,1,0,2,7,10,1,15,21,2
oc(411+1),2,103,1,3,5,4,12,1,8,11,16
oc(415-1),1,207,0,2,4,9,12,3,17,0,4
oc(415+1),5,13,1,3,6,2,0,13,13,13,13
oc(417-1),5,13,1,3,6,2,0,13,13,13,13
oc(417+1),1,209,2,4,6,0,1,5,0,2,6
oc(811-1),1,405,0,0,6,9,2,14,6,14,28
oc(811+1),2,203,2,3,0,5,8,16,13,19,0
oc(815-1),1,407,2,2,1,0,4,16,8,16,1
oc(815+1),4,51,0,1,2,7,12,0,13,5,22
oc(823-1),1,411,0,1,5,4,8,3,12,20,5
oc(823+1),3,103,1,3,5,4,12,1,8,11,16
oc(825-1),3,103,1,3,5,4,12,1,8,11,16
oc(825+1),1,413,2,3,0,6,10,5,14,22,7
oc(831-1),1,415,1,0,2,8,12,7,16,1,9
oc(831+1),6,13,1,3,6,2,0,13,13,13,13
oc(835-1),1,417,0,2,4,10,1,9,18,3,11
oc(835+1),2,209,2,4,6,0,1,5,0,2,6
oc(1623-1),1,811,1,1,6,8,5,12,13,6,28
oc(1623+1),3,203,2,3,0,5,8,16,13,19,0
oc(1625-1),3,203,2,3,0,5,8,16,13,19,0
oc(1625+1),1,813,0,3,1,10,7,14,15,8,1
oc(1631-1),1,815,2,0,3,1,9,16,17,10,3
oc(1631+1),5,51,0,1,2,7,12,0,13,5,22
oc(1633-1),5,51,0,1,2,7,12,0,13,5,22
oc(1633+1),1,817,1,2,5,3,11,1,0,12,5
oc(1645-1),2,411,0,1,5,4,8,3,12,20,5
oc(1645+1),1,823,1,3,4,9,4,7,6,18,11
oc(1647-1),1,823,1,3,4,9,4,7,6,18,11
oc(1647+1),4,103,1,3,5,4,12,1,8,11,16
oc(1651-1),1,825,0,0,6,0,6,9,8,20,13
oc(1651+1),2,413,2,3,0,6,10,5,14,22,7
oc(1661-1),2,415,1,0,2,8,12,7,16,1,9
oc(1661+1),1,831,0,1,5,6,12,15,14,3,19
oc(1669-1),2,417,0,2,4,10,1,9,18,3,11
oc(1669+1),1,835,1,0,2,10,3,2,18,7,23
oc(1675-1),1,837,0,2,4,1,5,4,1,9,25
oc(1675+1),2,419,2,4,6,1,3,11,1,5,13
oc(1691-1),1,845,2,0,5,9,0,12,9,17,4
oc(1691+1),2,423,0,3,3,5,7,15,5,9,17
oc(1705-1),3,213,0,3,3,4,5,9,4,6,10
oc(1705+1),1,853,1,3,6,6,8,3,17,2,12
oc(3099-1),1,1549,1,4,2,9,2,2,10,8,12
oc(3099+1),2,775,1,0,5,5,8,10,15,16,21
oc(3245-1),2,811,1,1,6,8,5,12,13,6,28
oc(3245+1),1,1623,0,3,6,6,11,8,8,13,28
oc(3249-1),4,203,2,3,0,5,8,16,13,19,0
oc(3249+1),1,1625,2,0,1,8,0,10,10,15,1
oc(3251-1),1,1625,2,0,1,8,0,10,10,15,1
oc(3251+1),2,813,0,3,1,10,7,14,15,8,1
oc(3261-1),2,815,2,0,3,1,9,16,17,10,3
oc(3261+1),1,1631,2,1,0,3,6,16,16,21,7
oc(3265-1),6,51,0,1,2,7,12,0,13,5,22
oc(3265+1),1,1633,1,3,2,5,8,1,18,0,9
oc(3267-1),1,1633,1,3,2,5,8,1,18,0,9
oc(3267+1),2,817,1,2,5,3,11,1,0,12,5
oc(3271-1),1,1635,0,0,4,7,10,3,1,2,11
oc(3271+1),3,409,1,4,3,2,6,1,10,18,3
oc(3273-1),3,409,1,4,3,2,6,1,10,18,3
oc(3273+1),1,1637,2,2,6,9,12,5,3,4,13
oc(3275-1),1,1637,2,2,6,9,12,5,3,4,13
oc(3275+1),2,819,0,4,0,5,0,3,2,14,7
oc(3289-1),3,411,0,1,5,4,8,3,12,20,5
oc(3289+1),1,1645,1,0,0,6,7,13,11,12,21
oc(3291-1),1,1645,1,0,0,6,7,13,11,12,21
oc(3291+1),2,823,1,3,4,9,4,7,6,18,11
oc(3293-1),2,823,1,3,4,9,4,7,6,18,11
oc(3293+1),1,1647,0,2,2,8,9,15,13,14,23
oc(3295-1),1,1647,0,2,2,8,9,15,13,14,23
oc(3295+1),5,103,1,3,5,4,12,1,8,11,16
oc(3301-1),2,825,0,0,6,0,6,9,8,20,13
oc(3301+1),1,1651,1,1,6,1,0,2,17,18,27
oc(3325-1),2,831,0,1,5,6,12,15,14,3,19
oc(3325+1),1,1663,1,3,4,2,12,14,10,7,10
oc(3341-1),2,835,1,0,2,10,3,2,18,7,23
oc(3341+1),1,1671,0,1,5,10,7,5,18,15,18
oc(3345-1),4,209,2,4,6,0,1,5,0,2,6
oc(3345+1),1,1673,2,3,0,1,9,7,1,17,20
oc(3351-1),1,1675,1,0,2,3,11,9,3,19,22
oc(3351+1),3,419,2,4,6,1,3,11,1,5,13
oc(3359-1),1,1679,2,4,6,7,2,13,7,0,26
oc(3359+1),5,105,0,0,0,6,1,3,10,13,18
oc(3375-1),1,1687,1,2,0,4,10,4,15,8,5
oc(3375+1),4,211,1,1,1,2,3,7,2,4,8
oc(3383-1),1,1691,2,1,4,8,1,8,0,12,9
oc(3383+1),3,423,0,3,3,5,7,15,5,9,17
oc(3409-1),4,213,0,3,3,4,5,9,4,6,10
oc(3409+1),1,1705,1,0,4,0,2,5,14,3,23
oc(3411-1),1,1705,1,0,4,0,2,5,14,3,23
oc(3411+1),2,853,1,3,6,6,8,3,17,2,12

# dist 47:
oc(313-1),3,39,0,4,4,6,0,5,1,16,10
oc(313+1),1,157,1,2,3,3,1,4,5,19,12
oc(609-1),5,19,1,4,5,8,6,2,0,19,19
oc(609+1),1,305,2,0,4,8,6,16,1,6,15
oc(617-1),3,77,2,2,0,0,12,9,1,8,19
oc(617+1),1,309,0,4,1,1,10,3,5,10,19
oc(619-1),1,309,0,4,1,1,10,3,5,10,19
oc(619+1),2,155,2,0,1,1,12,2,3,17,10
oc(623-1),1,311,2,1,3,3,12,5,7,12,21
oc(623+1),4,39,0,4,4,6,0,5,1,16,10
oc(627-1),1,313,1,3,5,5,1,7,9,14,23
oc(627+1),2,157,1,2,3,3,1,4,5,19,12
oc(639-1),1,319,1,4,4,0,7,13,15,20,0
oc(639+1),7,5,2,0,5,5,5,5,5,5,5
oc(1217-1),6,19,1,4,5,8,6,2,0,19,19
oc(1217+1),1,609,0,4,0,4,11,14,1,11,0
oc(1219-1),1,609,0,4,0,4,11,14,1,11,0
oc(1219+1),2,305,2,0,4,8,6,16,1,6,15
oc(1223-1),1,611,2,1,2,6,0,16,3,13,2
oc(1223+1),3,153,0,3,6,10,10,0,1,15,8
oc(1225-1),3,153,0,3,6,10,10,0,1,15,8
oc(1225+1),1,613,1,3,4,8,2,1,5,15,4
oc(1227-1),1,613,1,3,4,8,2,1,5,15,4
oc(1227+1),2,307,1,2,6,10,8,1,3,8,17
oc(1233-1),4,77,2,2,0,0,12,9,1,8,19
oc(1233+1),1,617,2,2,1,1,6,5,9,19,8
oc(1235-1),1,617,2,2,1,1,6,5,9,19,8
oc(1235+1),2,309,0,4,1,1,10,3,5,10,19
oc(1239-1),1,619,1,4,3,3,8,7,11,21,10
oc(1239+1),3,155,2,0,1,1,12,2,3,17,10
oc(1247-1),1,623,2,3,0,7,12,11,15,2,14
oc(1247+1),5,39,0,4,4,6,0,5,1,16,10
oc(1253-1),2,313,1,3,5,5,1,7,9,14,23
oc(1253+1),1,627,0,2,4,0,3,15,0,6,18
oc(1279-1),1,639,0,4,2,1,2,10,12,18,1
oc(1279+1),8,5,2,0,5,5,5,5,5,5,5
oc(2435-1),1,1217,2,2,6,7,8,10,1,21,28
oc(2435+1),2,609,0,4,0,4,11,14,1,11,0
oc(2437-1),2,609,0,4,0,4,11,14,1,11,0
oc(2437+1),1,1219,1,4,1,9,10,12,3,0,1
oc(2439-1),1,1219,1,4,1,9,10,12,3,0,1
oc(2439+1),3,305,2,0,4,8,6,16,1,6,15
oc(2447-1),1,1223,2,3,5,2,1,16,7,4,5
oc(2447+1),4,153,0,3,6,10,10,0,1,15,8
oc(2449-1),4,153,0,3,6,10,10,0,1,15,8
oc(2449+1),1,1225,1,0,0,4,3,1,9,6,7
oc(2451-1),1,1225,1,0,0,4,3,1,9,6,7
oc(2451+1),2,613,1,3,4,8,2,1,5,15,4
oc(2455-1),1,1227,0,2,2,6,5,3,11,8,9
oc(2455+1),3,307,1,2,6,10,8,1,3,8,17
oc(2457-1),3,307,1,2,6,10,8,1,3,8,17
oc(2457+1),1,1229,2,4,4,8,7,5,13,10,11
oc(2467-1),1,1233,0,3,1,1,11,9,17,14,15
oc(2467+1),2,617,2,2,1,1,6,5,9,19,8
oc(2469-1),2,617,2,2,1,1,6,5,9,19,8
oc(2469+1),1,1235,2,0,3,3,0,11,0,16,17
oc(2471-1),1,1235,2,0,3,3,0,11,0,16,17
oc(2471+1),3,309,0,4,1,1,10,3,5,10,19
oc(2477-1),2,619,1,4,3,3,8,7,11,21,10
oc(2477+1),1,1239,0,4,0,7,4,15,4,20,21
oc(2493-1),2,623,2,3,0,7,12,11,15,2,14
oc(2493+1),1,1247,2,2,1,4,12,6,12,5,0
oc(2509-1),2,627,0,2,4,0,3,15,0,6,18
oc(2509+1),1,1255,1,0,2,1,7,14,1,13,8
oc(2513-1),4,157,1,2,3,3,1,4,5,19,12
oc(2513+1),1,1257,0,2,4,3,9,16,3,15,10
oc(2523-1),1,1261,1,1,1,7,0,3,7,19,14
oc(2523+1),2,631,1,1,1,4,7,2,4,10,22
oc(2537-1),3,317,2,2,2,9,5,11,13,18,27
oc(2537+1),1,1269,0,4,2,4,8,11,15,4,22
oc(2557-1),2,639,0,4,2,1,2,10,12,18,1
oc(2557+1),1,1279,1,4,5,3,5,4,6,14,3
oc(4649-1),3,581,2,1,0,9,9,3,11,6,1
oc(4649+1),1,2325,0,0,1,4,11,13,7,2,5
oc(4665-1),3,583,1,3,2,0,11,5,13,8,3
oc(4665+1),1,2333,2,3,2,1,6,4,15,10,13
oc(4869-1),2,1217,2,2,6,7,8,10,1,21,28
oc(4869+1),1,2435,2,0,6,4,4,4,3,20,28
oc(4877-1),2,1219,1,4,1,9,10,12,3,0,1
oc(4877+1),1,2439,0,4,3,8,8,8,7,1,3
oc(4879-1),1,2439,0,4,3,8,8,8,7,1,3
oc(4879+1),4,305,2,0,4,8,6,16,1,6,15
oc(4881-1),4,305,2,0,4,8,6,16,1,6,15
oc(4881+1),1,2441,2,1,5,10,10,10,9,3,5
oc(4893-1),2,1223,2,3,5,2,1,16,7,4,5
oc(4893+1),1,2447,2,2,4,5,3,16,15,9,11
oc(4899-1),1,2449,1,4,6,7,5,1,17,11,13
oc(4899+1),2,1225,1,0,0,4,3,1,9,6,7
oc(4901-1),2,1225,1,0,0,4,3,1,9,6,7
oc(4901+1),1,2451,0,1,1,9,7,3,0,13,15
oc(4907-1),1,2453,2,3,3,0,9,5,2,15,17
oc(4907+1),2,1227,0,2,2,6,5,3,11,8,9
oc(4909-1),2,1227,0,2,2,6,5,3,11,8,9
oc(4909+1),1,2455,1,0,5,2,11,7,4,17,19
oc(4913-1),4,307,1,2,6,10,8,1,3,8,17
oc(4913+1),1,2457,0,2,0,4,0,9,6,19,21
oc(4915-1),1,2457,0,2,0,4,0,9,6,19,21
oc(4915+1),2,1229,2,4,4,8,7,5,13,10,11
oc(4933-1),2,1233,0,3,1,1,11,9,17,14,15
oc(4933+1),1,2467,1,2,3,3,10,2,16,6,2
oc(4937-1),3,617,2,2,1,1,6,5,9,19,8
oc(4937+1),1,2469,0,4,5,5,12,4,18,8,4
oc(4939-1),1,2469,0,4,5,5,12,4,18,8,4
oc(4939+1),2,1235,2,0,3,3,0,11,0,16,17
oc(4941-1),2,1235,2,0,3,3,0,11,0,16,17
oc(4941+1),1,2471,2,1,0,7,1,6,1,10,6
oc(4943-1),1,2471,2,1,0,7,1,6,1,10,6
oc(4943+1),4,309,0,4,1,1,10,3,5,10,19
oc(4957-1),2,1239,0,4,0,7,4,15,4,20,21
oc(4957+1),1,2479,1,4,1,4,9,14,9,18,14
oc(4989-1),2,1247,2,2,1,4,12,6,12,5,0
oc(4989+1),1,2495,2,0,3,9,12,13,6,11,1

# dist 46:
oc(231-1),1,115,1,0,3,5,11,13,1,0,28
oc(231+1),3,29,2,4,1,7,3,12,10,6,0
oc(235-1),1,117,0,2,5,7,0,15,3,2,1
oc(235+1),2,59,2,4,3,4,7,8,2,13,1
oc(457-1),3,57,0,2,1,2,5,6,0,11,28
oc(457+1),1,229,1,4,5,9,8,8,1,22,26
oc(459-1),1,229,1,4,5,9,8,8,1,22,26
oc(459+1),2,115,1,0,3,5,11,13,1,0,28
oc(463-1),1,231,0,1,0,0,10,10,3,1,28
oc(463+1),4,29,2,4,1,7,3,12,10,6,0
oc(471-1),1,235,1,0,4,4,1,14,7,5,3
oc(471+1),3,59,2,4,3,4,7,8,2,13,1
oc(913-1),4,57,0,2,1,2,5,6,0,11,28
oc(913+1),1,457,1,2,2,6,2,15,1,20,22
oc(915-1),1,457,1,2,2,6,2,15,1,20,22
oc(915+1),2,229,1,4,5,9,8,8,1,22,26
oc(919-1),1,459,0,4,4,8,4,0,3,22,24
oc(919+1),3,115,1,0,3,5,11,13,1,0,28
oc(921-1),3,115,1,0,3,5,11,13,1,0,28
oc(921+1),1,461,2,1,6,10,6,2,5,1,26
oc(925-1),2,231,0,1,0,0,10,10,3,1,28
oc(925+1),1,463,1,3,1,1,8,4,7,3,28
oc(929-1),5,29,2,4,1,7,3,12,10,6,0
oc(929+1),1,465,0,0,3,3,10,6,9,5,1
oc(935-1),1,467,2,2,5,5,12,8,11,7,3
oc(935+1),3,117,0,2,5,7,0,15,3,2,1
oc(941-1),2,235,1,0,4,4,1,14,7,5,3
oc(941+1),1,471,0,1,2,9,3,12,15,11,7
oc(959-1),1,479,2,4,3,6,11,3,4,19,15
oc(959+1),6,15,0,0,1,4,2,15,15,15,15
oc(1827-1),1,913,1,3,3,0,3,12,1,16,14
oc(1827+1),2,457,1,2,2,6,2,15,1,20,22
oc(1829-1),2,457,1,2,2,6,2,15,1,20,22
oc(1829+1),1,915,0,0,5,2,5,14,3,18,16
oc(1835-1),1,917,2,2,0,4,7,16,5,20,18
oc(1835+1),2,459,0,4,4,8,4,0,3,22,24
oc(1837-1),2,459,0,4,4,8,4,0,3,22,24
oc(1837+1),1,919,1,4,2,6,9,1,7,22,20
oc(1841-1),4,115,1,0,3,5,11,13,1,0,28
oc(1841+1),1,921,0,1,4,8,11,3,9,1,22
oc(1843-1),1,921,0,1,4,8,11,3,9,1,22
oc(1843+1),2,461,2,1,6,10,6,2,5,1,26
oc(1851-1),1,925,1,0,1,1,2,7,13,5,26
oc(1851+1),2,463,1,3,1,1,8,4,7,3,28
oc(1853-1),2,463,1,3,1,1,8,4,7,3,28
oc(1853+1),1,927,0,2,3,3,4,9,15,7,28
oc(1859-1),1,929,2,4,5,5,6,11,17,9,1
oc(1859+1),2,465,0,0,3,3,10,6,9,5,1
oc(1871-1),1,935,2,0,4,0,12,0,4,15,7
oc(1871+1),4,117,0,2,5,7,0,15,3,2,1
oc(1885-1),2,471,0,1,2,9,3,12,15,11,7
oc(1885+1),1,943,1,3,5,8,7,8,12,0,15
oc(1903-1),1,951,0,1,6,5,2,16,1,8,23
oc(1903+1),4,119,2,4,0,9,2,0,5,4,3
oc(1919-1),1,959,2,4,0,2,10,7,9,16,2
oc(1919+1),7,15,0,0,1,4,2,15,15,15,15
oc(3487-1),1,1743,0,3,0,5,1,9,14,18,3
oc(3487+1),5,109,1,4,4,10,5,7,14,17,22
oc(3499-1),1,1749,0,4,6,0,7,15,1,1,9
oc(3499+1),2,875,2,0,0,6,4,8,1,1,5
oc(3653-1),2,913,1,3,3,0,3,12,1,16,14
oc(3653+1),1,1827,0,2,0,1,7,8,3,10,0
oc(3659-1),1,1829,2,4,2,3,9,10,5,12,2
oc(3659+1),2,915,0,0,5,2,5,14,3,18,16
oc(3661-1),2,915,0,0,5,2,5,14,3,18,16
oc(3661+1),1,1831,1,1,4,5,11,12,7,14,4
oc(3671-1),1,1835,2,0,1,9,2,16,11,18,8
oc(3671+1),3,459,0,4,4,8,4,0,3,22,24
oc(3677-1),2,919,1,4,2,6,9,1,7,22,20
oc(3677+1),1,1839,0,4,5,2,6,3,15,22,12
oc(3681-1),5,115,1,0,3,5,11,13,1,0,28
oc(3681+1),1,1841,2,1,0,4,8,5,17,1,14
oc(3683-1),1,1841,2,1,0,4,8,5,17,1,14
oc(3683+1),2,921,0,1,4,8,11,3,9,1,22
oc(3685-1),2,921,0,1,4,8,11,3,9,1,22
oc(3685+1),1,1843,1,3,2,6,10,7,0,3,16
oc(3701-1),2,925,1,0,1,1,2,7,13,5,26
oc(3701+1),1,1851,0,1,3,3,5,15,8,11,24
oc(3703-1),1,1851,0,1,3,3,5,15,8,11,24
oc(3703+1),3,463,1,3,1,1,8,4,7,3,28
oc(3707-1),1,1853,2,3,5,5,7,0,10,13,26
oc(3707+1),2,927,0,2,3,3,4,9,15,7,28
oc(3717-1),2,929,2,4,5,5,6,11,17,9,1
oc(3717+1),1,1859,2,4,4,0,0,6,16,19,3
oc(3723-1),1,1861,1,1,6,2,2,8,18,21,5
oc(3723+1),2,931,1,1,0,7,8,13,0,11,3
oc(3741-1),2,935,2,0,4,0,12,0,4,15,7
oc(3741+1),1,1871,2,1,2,1,12,1,9,8,15
oc(3765-1),2,941,2,1,3,6,5,6,10,21,13
oc(3765+1),1,1883,2,3,0,2,11,13,2,20,27
oc(3777-1),6,59,2,4,3,4,7,8,2,13,1
oc(3777+1),1,1889,2,4,6,8,4,2,8,3,4
oc(3783-1),1,1891,1,1,1,10,6,4,10,5,6
oc(3783+1),3,473,2,3,4,0,5,14,17,13,9
oc(3785-1),3,473,2,3,4,0,5,14,17,13,9
oc(3785+1),1,1893,0,3,3,1,8,6,12,7,8
oc(3807-1),1,1903,1,3,6,0,5,16,3,17,18
oc(3807+1),5,119,2,4,0,9,2,0,5,4,3
oc(3835-1),1,1917,0,2,6,3,6,13,17,8,3
oc(3835+1),2,959,2,4,0,2,10,7,9,16,2
oc(3837-1),2,959,2,4,0,2,10,7,9,16,2
oc(3837+1),1,1919,2,4,1,5,8,15,0,10,5
oc(3849-1),3,481,1,1,5,8,0,5,6,21,17
oc(3849+1),1,1925,2,0,0,0,1,4,6,16,11

# dist 45:
oc(171-1),1,85,1,0,1,8,7,0,9,16,27
oc(171+1),2,43,1,3,1,10,4,9,5,20,14
oc(343-1),1,171,0,1,3,6,2,1,0,10,26
oc(343+1),3,43,1,3,1,10,4,9,5,20,14
oc(345-1),3,43,1,3,1,10,4,9,5,20,14
oc(345+1),1,173,2,3,5,8,4,3,2,12,28
oc(347-1),1,173,2,3,5,8,4,3,2,12,28
oc(347+1),2,87,0,2,3,10,9,2,11,18,0
oc(353-1),5,11,2,1,4,0,11,11,11,11,11
oc(353+1),1,177,0,2,2,1,8,7,6,16,3
oc(685-1),2,171,0,1,3,6,2,1,0,10,26
oc(685+1),1,343,1,3,0,2,5,3,1,21,24
