This is a focused 2-adic view of the first 20000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
11993,,14
5997,1,
11995,,67
2999,2,
11997,,14
5999,1,
11999,,67
375,5,
12001,,50
6001,1,
12003,,14
3001,2,
12005,,11
6003,1,
12007,,21
1501,3,
12009,,26
6005,1,
12011,,11
3003,2,
12013,,11
6007,1,
12015,,31
751,4,
12017,,14
6009,1,
12019,,31
3005,2,
12021,,50
6011,1,
12023,,11
1503,3,
12025,,11
6013,1,
12027,,50
3007,2,
12029,,55
6015,1,
12031,,33
47,8,
12033,,14
6017,1,
12035,,67
3009,2,
12037,,11
6019,1,
12039,,67
1505,3,
12041,,67
6021,1,
12043,,14
3011,2,
12045,,11
6023,1,
12047,,11
753,4,
12049,,11
6025,1,
12051,,31
3013,2,
12053,,4
6027,1,
12055,,67
1507,3,
12057,,67
6029,1,
12059,,67
3015,2,
12061,,31
6031,1,
12063,,50
377,5,
12065,,14
6033,1,
12067,,11
3017,2,
12069,,11
6035,1,
12071,,11
1509,3,
12073,,11
6037,1,
12075,,11
3019,2,
12077,,21
6039,1,
12079,,11
755,4,
12081,,21
6041,1,
12083,,21
3021,2,
12085,,21
6043,1,
12087,,43
1511,3,
12089,,14
6045,1,
12091,,31
3023,2,
12093,,31
6047,1,
12095,,31
189,6,
12097,,21
6049,1,
12099,,21
3025,2,
12101,,21
6051,1,
12103,,67
1513,3,
12105,,67
6053,1,
12107,,21
3027,2,
12109,,21
6055,1,
12111,,31
757,4,
12113,,21
6057,1,
12115,,67
3029,2,
12117,,38
6059,1,
12119,,50
1515,3,
12121,,50
6061,1,
12123,,26
3031,2,
12125,,50
6063,1,
12127,,50
379,5,
12129,,43
6065,1,
12131,,4
3033,2,
12133,,4
6067,1,
12135,,91
1517,3,
12137,,67
6069,1,
12139,,14
3035,2,
12141,,55
6071,1,
12143,,38
759,4,
12145,,19
6073,1,
12147,,19
3037,2,
12149,,19
6075,1,
12151,,19
1519,3,
12153,,55
6077,1,
12155,,67
3039,2,
12157,,55
6079,1,
12159,,21
95,7,
12161,,19
6081,1,
12163,,19
3041,2,
12165,,55
6083,1,
12167,,19
1521,3,
12169,,55
6085,1,
12171,,55
3043,2,
12173,,38
6087,1,
12175,,55
761,4,
12177,,19
6089,1,
12179,,19
3045,2,
12181,,9
6091,1,
12183,,9
1523,3,
12185,,9
6093,1,
12187,,31
3047,2,
12189,,19
6095,1,
12191,,67
381,5,
12193,,21
6097,1,
12195,,9
3049,2,
12197,,43
6099,1,
12199,,55
1525,3,
12201,,31
6101,1,
12203,,19
3051,2,
12205,,55
6103,1,
12207,,55
763,4,
12209,,38
6105,1,
12211,,38
3053,2,
12213,,55
6107,1,
12215,,55
1527,3,
12217,,9
6109,1,
12219,,9
3055,2,
12221,,31
6111,1,
12223,,31
191,6,
12225,,55
6113,1,
12227,,55
3057,2,
12229,,38
6115,1,
12231,,55
1529,3,
12233,,43
6117,1,
12235,,38
3059,2,
12237,,19
6119,1,
12239,,19
765,4,
12241,,19
6121,1,
12243,,62
3061,2,
12245,,14
6123,1,
12247,,67
1531,3,
12249,,38
6125,1,
12251,,55
3063,2,
12253,,19
6127,1,
12255,,19
383,5,
12257,,31
6129,1,
12259,,14
3065,2,
12261,,55
6131,1,
12263,,50
1533,3,
12265,,21
6133,1,
12267,,43
3067,2,
12269,,19
6135,1,
12271,,55
767,4,
12273,,14
6137,1,
12275,,43
3069,2,
12277,,19
6139,1,
12279,,43
1535,3,
12281,,43
6141,1,
12283,,21
3071,2,
12285,,55
6143,1,
12287,,55
3,12,
12289,,14
6145,1,
12291,,14
3073,2,
12293,,38
6147,1,
12295,,14
1537,3,
12297,,14
6149,1,
12299,,38
3075,2,
12301,,55
6151,1,
12303,,38
769,4,
12305,,55
6153,1,
12307,,31
3077,2,
12309,,9
6155,1,
12311,,55
1539,3,
12313,,38
6157,1,
12315,,31
3079,2,
12317,,55
6159,1,
12319,,31
385,5,
12321,,55
6161,1,
12323,,9
3081,2,
12325,,55
6163,1,
12327,,55
1541,3,
12329,,67
6165,1,
12331,,67
3083,2,
12333,,9
6167,1,
12335,,67
771,4,
12337,,38
6169,1,
12339,,38
3085,2,
12341,,9
6171,1,
12343,,96
1543,3,
12345,,14
6173,1,
12347,,14
3087,2,
12349,,38
6175,1,
12351,,50
193,6,
12353,,38
6177,1,
12355,,38
3089,2,
12357,,9
6179,1,
12359,,55
1545,3,
12361,,31
6181,1,
12363,,9
3091,2,
12365,,19
6183,1,
12367,,55
773,4,
12369,,19
6185,1,
12371,,31
3093,2,
12373,,43
6187,1,
12375,,19
1547,3,
12377,,19
6189,1,
12379,,21
3095,2,
12381,,9
6191,1,
12383,,60
387,5,
12385,,31
6193,1,
12387,,67
3097,2,
12389,,67
6195,1,
12391,,19
1549,3,
12393,,19
6197,1,
12395,,55
3099,2,
12397,,48
6199,1,
12399,,96
775,4,
12401,,43
6201,1,
12403,,9
3101,2,
12405,,55
6203,1,
12407,,31
1551,3,
12409,,31
6205,1,
12411,,31
3103,2,
12413,,31
6207,1,
12415,,31
97,7,
12417,,38
6209,1,
12419,,55
3105,2,
12421,,55
6211,1,
12423,,31
1553,3,
12425,,31
6213,1,
12427,,19
3107,2,
12429,,43
6215,1,
12431,,19
777,4,
12433,,38
6217,1,
12435,,38
3109,2,
12437,,9
6219,1,
12439,,43
1555,3,
12441,,48
6221,1,
12443,,31
3111,2,
12445,,9
6223,1,
12447,,67
389,5,
12449,,55
6225,1,
12451,,9
3113,2,
12453,,31
6227,1,
12455,,43
1557,3,
12457,,19
6229,1,
12459,,9
3115,2,
12461,,19
6231,1,
12463,,67
779,4,
12465,,19
6233,1,
12467,,19
3117,2,
12469,,19
6235,1,
12471,,67
1559,3,
12473,,72
6237,1,
12475,,72
3119,2,
12477,,14
6239,1,
12479,,28
195,6,
12481,,14
6241,1,
12483,,14
3121,2,
12485,,19
6243,1,
12487,,28
1561,3,
12489,,19
6245,1,
12491,,19
3123,2,
12493,,19
6247,1,
12495,,67
781,4,
12497,,55
6249,1,
12499,,55
3125,2,
12501,,43
6251,1,
12503,,38
1563,3,
12505,,55
6253,1,
12507,,38
3127,2,
12509,,55
6255,1,
12511,,38
391,5,
12513,,28
6257,1,
12515,,43
3129,2,
12517,,38
6259,1,
12519,,19
1565,3,
12521,,19
6261,1,
12523,,21
3131,2,
12525,,38
6263,1,
12527,,84
783,4,
12529,,43
6265,1,
12531,,28
3133,2,
12533,,43
6267,1,
12535,,19
1567,3,
12537,,19
6269,1,
12539,,48
3135,2,
12541,,19
6271,1,
12543,,38
49,8,
12545,,19
6273,1,
12547,,19
3137,2,
12549,,9
6275,1,
12551,,55
1569,3,
12553,,19
6277,1,
12555,,36
3139,2,
12557,,9
6279,1,
12559,,36
785,4,
12561,,9
6281,1,
12563,,19
3141,2,
12565,,43
6283,1,
12567,,55
1571,3,
12569,,55
6285,1,
12571,,19
3143,2,
12573,,36
6287,1,
12575,,55
393,5,
12577,,9
6289,1,
12579,,19
3145,2,
12581,,19
6291,1,
12583,,96
1573,3,
12585,,36
6293,1,
12587,,19
3147,2,
12589,,43
6295,1,
12591,,84
787,4,
12593,,19
6297,1,
12595,,19
3149,2,
12597,,19
6299,1,
12599,,19
1575,3,
12601,,55
6301,1,
12603,,19
3151,2,
12605,,19
6303,1,
12607,,55
197,6,
12609,,19
6305,1,
12611,,19
3153,2,
12613,,19
6307,1,
12615,,19
1577,3,
12617,,19
6309,1,
12619,,19
3155,2,
12621,,31
6311,1,
12623,,36
789,4,
12625,,31
6313,1,
12627,,55
3157,2,
12629,,7
6315,1,
12631,,19
1579,3,
12633,,19
6317,1,
12635,,19
3159,2,
12637,,43
6319,1,
12639,,72
395,5,
12641,,55
6321,1,
12643,,55
3161,2,
12645,,55
6323,1,
12647,,31
1581,3,
12649,,19
6325,1,
12651,,19
3163,2,
12653,,16
6327,1,
12655,,16
791,4,
12657,,26
6329,1,
12659,,55
3165,2,
12661,,26
6331,1,
12663,,16
1583,3,
12665,,36
6333,1,
12667,,16
3167,2,
12669,,60
6335,1,
12671,,55
99,7,
12673,,43
6337,1,
12675,,16
3169,2,
12677,,16
6339,1,
12679,,16
1585,3,
12681,,16
6341,1,
12683,,72
3171,2,
12685,,26
6343,1,
12687,,16
793,4,
12689,,26
6345,1,
12691,,26
3173,2,
12693,,26
6347,1,
12695,,9
1587,3,
12697,,9
6349,1,
12699,,72
3175,2,
12701,,72
6351,1,
12703,,50
397,5,
12705,,36
6353,1,
12707,,16
3177,2,
12709,,16
6355,1,
12711,,16
1589,3,
12713,,36
6357,1,
12715,,16
3179,2,
12717,,26
6359,1,
12719,,26
795,4,
12721,,36
6361,1,
12723,,36
3181,2,
12725,,36
6363,1,
12727,,26
1591,3,
12729,,36
6365,1,
12731,,48
3183,2,
12733,,19
6367,1,
12735,,31
199,6,
12737,,36
6369,1,
12739,,36
3185,2,
12741,,7
6371,1,
12743,,26
1593,3,
12745,,26
6373,1,
12747,,26
3187,2,
12749,,43
6375,1,
12751,,72
797,4,
12753,,43
6377,1,
12755,,26
3189,2,
12757,,43
6379,1,
12759,,26
1595,3,
12761,,24
6381,1,
12763,,43
3191,2,
12765,,24
6383,1,
12767,,72
399,5,
12769,,55
6385,1,
12771,,43
3193,2,
12773,,9
6387,1,
12775,,55
1597,3,
12777,,48
6389,1,
12779,,55
3195,2,
12781,,24
6391,1,
12783,,72
799,4,
12785,,43
6393,1,
12787,,60
3197,2,
12789,,24
6395,1,
12791,,43
1599,3,
12793,,24
6397,1,
12795,,24
3199,2,
12797,,60
6399,1,
12799,,60
25,9,
12801,,60
6401,1,
12803,,43
3201,2,
12805,,60
6403,1,
12807,,26
1601,3,
12809,,43
6405,1,
12811,,60
3203,2,
12813,,19
6407,1,
12815,,60
801,4,
12817,,19
6409,1,
12819,,43
3205,2,
12821,,19
6411,1,
12823,,14
1603,3,
12825,,14
6413,1,
12827,,24
3207,2,
12829,,14
6415,1,
12831,,24
401,5,
12833,,14
6417,1,
12835,,19
3209,2,
12837,,24
6419,1,
12839,,24
1605,3,
12841,,57
6421,1,
12843,,19
3211,2,
12845,,43
6423,1,
12847,,24
803,4,
12849,,43
6425,1,
12851,,43
3213,2,
12853,,4
6427,1,
12855,,24
1607,3,
12857,,60
6429,1,
12859,,60
3215,2,
12861,,60
6431,1,
12863,,43
201,6,
12865,,19
6433,1,
12867,,19
3217,2,
12869,,24
6435,1,
12871,,60
1609,3,
12873,,36
6437,1,
12875,,24
3219,2,
12877,,24
6439,1,
12879,,60
805,4,
12881,,43
6441,1,
12883,,43
3221,2,
12885,,4
6443,1,
12887,,24
1611,3,
12889,,24
6445,1,
12891,,60
3223,2,
12893,,4
6447,1,
12895,,24
403,5,
12897,,19
6449,1,
12899,,19
3225,2,
12901,,19
6451,1,
12903,,43
1613,3,
12905,,60
6453,1,
12907,,24
3227,2,
12909,,36
6455,1,
12911,,60
807,4,
12913,,4
6457,1,
12915,,60
3229,2,
12917,,24
6459,1,
12919,,24
1615,3,
12921,,19
6461,1,
12923,,24
3231,2,
12925,,60
6463,1,
12927,,26
101,7,
12929,,48
6465,1,
12931,,4
3233,2,
12933,,60
6467,1,
12935,,24
1617,3,
12937,,48
6469,1,
12939,,60
3235,2,
12941,,14
6471,1,
12943,,60
809,4,
12945,,43
6473,1,
12947,,43
3237,2,
12949,,14
6475,1,
12951,,14
1619,3,
12953,,60
6477,1,
12955,,36
3239,2,
12957,,43
6479,1,
12959,,36
405,5,
12961,,60
6481,1,
12963,,60
3241,2,
12965,,60
6483,1,
12967,,36
1621,3,
12969,,31
6485,1,
12971,,14
3243,2,
12973,,14
6487,1,
12975,,60
811,4,
12977,,14
6489,1,
12979,,14
3245,2,
12981,,48
6491,1,
12983,,60
1623,3,
12985,,14
6493,1,
12987,,72
3247,2,
12989,,14
6495,1,
12991,,60
203,6,
12993,,48
6497,1,
12995,,43
3249,2,
12997,,48
6499,1,
12999,,14
1625,3,
13001,,43
6501,1,
13003,,43
3251,2,
13005,,48
6503,1,
13007,,19
813,4,
13009,,48
6505,1,
13011,,48
3253,2,
13013,,12
6507,1,
13015,,14
1627,3,
13017,,48
6509,1,
13019,,60
3255,2,
13021,,24
6511,1,
13023,,24
407,5,
13025,,36
6513,1,
13027,,12
3257,2,
13029,,14
6515,1,
13031,,36
1629,3,
13033,,55
6517,1,
13035,,24
3259,2,
13037,,14
6519,1,
13039,,26
815,4,
13041,,12
6521,1,
13043,,65
3261,2,
13045,,48
6523,1,
13047,,72
1631,3,
13049,,72
6525,1,
13051,,24
3263,2,
13053,,24
6527,1,
13055,,36
51,8,
13057,,60
6529,1,
13059,,60
3265,2,
13061,,48
6531,1,
13063,,48
1633,3,
13065,,14
6533,1,
13067,,36
3267,2,
13069,,48
6535,1,
13071,,48
817,4,
13073,,48
6537,1,
13075,,36
3269,2,
13077,,12
6539,1,
13079,,60
1635,3,
13081,,60
6541,1,
13083,,53
3271,2,
13085,,48
6543,1,
13087,,36
409,5,
13089,,48
6545,1,
13091,,48
3273,2,
13093,,48
6547,1,
13095,,24
1637,3,
13097,,43
6549,1,
13099,,14
3275,2,
13101,,48
6551,1,
13103,,48
819,4,
13105,,48
6553,1,
13107,,48
3277,2,
13109,,12
6555,1,
13111,,14
1639,3,
13113,,60
6557,1,
13115,,36
3279,2,
13117,,36
6559,1,
13119,,14
205,6,
13121,,12
6561,1,
13123,,24
3281,2,
13125,,24
6563,1,
13127,,14
1641,3,
13129,,24
6565,1,
13131,,24
3283,2,
13133,,24
6567,1,
13135,,24
821,4,
13137,,77
6569,1,
13139,,77
3285,2,
13141,,7
6571,1,
13143,,19
1643,3,
13145,,12
6573,1,
13147,,19
3287,2,
13149,,24
6575,1,
13151,,24
411,5,
13153,,33
6577,1,
13155,,48
3289,2,
13157,,48
6579,1,
13159,,77
1645,3,
13161,,72
6581,1,
13163,,48
3291,2,
13165,,48
6583,1,
13167,,60
823,4,
13169,,48
6585,1,
13171,,48
3293,2,
13173,,48
6587,1,
13175,,60
1647,3,
13177,,60
6589,1,
13179,,43
3295,2,
13181,,48
6591,1,
13183,,89
103,7,
13185,,43
6593,1,
13187,,43
3297,2,
13189,,43
6595,1,
13191,,43
1649,3,
13193,,43
6597,1,
13195,,89
3299,2,
13197,,7
6599,1,
13199,,33
825,4,
13201,,24
6601,1,
13203,,24
3301,2,
13205,,48
6603,1,
13207,,12
1651,3,
13209,,12
6605,1,
13211,,24
3303,2,
13213,,24
6607,1,
13215,,60
413,5,
13217,,14
6609,1,
13219,,48
3305,2,
13221,,14
6611,1,
13223,,14
1653,3,
13225,,53
6613,1,
13227,,14
3307,2,
13229,,24
6615,1,
13231,,48
827,4,
13233,,12
6617,1,
13235,,12
3309,2,
13237,,12
6619,1,
13239,,48
1655,3,
13241,,41
6621,1,
13243,,41
3311,2,
13245,,60
6623,1,
13247,,41
207,6,
13249,,24
6625,1,
13251,,24
3313,2,
13253,,31
6627,1,
13255,,101
1657,3,
13257,,24
6629,1,
13259,,24
3315,2,
13261,,24
6631,1,
13263,,48
829,4,
13265,,24
6633,1,
13267,,24
3317,2,
13269,,31
6635,1,
13271,,24
1659,3,
13273,,31
6637,1,
13275,,24
3319,2,
13277,,12
6639,1,
13279,,24
415,5,
13281,,24
6641,1,
13283,,31
3321,2,
13285,,36
6643,1,
13287,,24
1661,3,
13289,,24
6645,1,
13291,,24
3323,2,
13293,,41
6647,1,
13295,,24
831,4,
13297,,48
6649,1,
13299,,60
3325,2,
13301,,48
6651,1,
13303,,12
1663,3,
13305,,24
6653,1,
13307,,24
3327,2,
13309,,24
6655,1,
13311,,60
13,10,
13313,,31
6657,1,
13315,,60
3329,2,
13317,,31
6659,1,
13319,,60
1665,3,
13321,,60
6661,1,
13323,,31
3331,2,
13325,,65
6663,1,
13327,,21
833,4,
13329,,65
6665,1,
13331,,31
3333,2,
13333,,7
6667,1,
13335,,65
1667,3,
13337,,21
6669,1,
13339,,60
3335,2,
13341,,65
6671,1,
13343,,21
417,5,
13345,,60
6673,1,
13347,,7
3337,2,
13349,,21
6675,1,
13351,,21
1669,3,
13353,,21
6677,1,
13355,,31
3339,2,
13357,,31
6679,1,
13359,,21
835,4,
13361,,31
6681,1,
13363,,31
3341,2,
13365,,48
6683,1,
13367,,31
1671,3,
13369,,31
6685,1,
13371,,14
3343,2,
13373,,12
6687,1,
13375,,14
209,6,
13377,,12
6689,1,
13379,,12
3345,2,
13381,,48
6691,1,
13383,,31
1673,3,
13385,,21
6693,1,
13387,,48
3347,2,
13389,,31
6695,1,
13391,,12
837,4,
13393,,31
6697,1,
13395,,31
3349,2,
13397,,12
6699,1,
13399,,48
1675,3,
13401,,41
6701,1,
13403,,36
3351,2,
13405,,48
6703,1,
13407,,31
419,5,
13409,,41
6705,1,
13411,,12
3353,2,
13413,,12
6707,1,
13415,,53
1677,3,
13417,,41
6709,1,
13419,,41
3355,2,
13421,,31
6711,1,
13423,,77
839,4,
13425,,12
6713,1,
13427,,48
3357,2,
13429,,29
6715,1,
13431,,48
1679,3,
13433,,31
6717,1,
13435,,31
3359,2,
13437,,48
6719,1,
13439,,89
105,7,
13441,,29
6721,1,
13443,,12
3361,2,
13445,,12
6723,1,
13447,,77
1681,3,
13449,,82
6725,1,
13451,,48
3363,2,
13453,,12
6727,1,
13455,,14
841,4,
13457,,48
6729,1,
13459,,48
3365,2,
13461,,12
6731,1,
13463,,12
1683,3,
13465,,29
6733,1,
13467,,29
3367,2,
13469,,29
6735,1,
13471,,29
421,5,
13473,,48
6737,1,
13475,,65
3369,2,
13477,,65
6739,1,
13479,,29
1685,3,
13481,,29
6741,1,
13483,,12
3371,2,
13485,,24
6743,1,
13487,,48
843,4,
13489,,24
6745,1,
13491,,24
3373,2,
13493,,12
6747,1,
13495,,65
1687,3,
13497,,65
6749,1,
13499,,65
3375,2,
13501,,48
6751,1,
13503,,62
211,6,
13505,,24
6753,1,
13507,,24
3377,2,
13509,,9
6755,1,
13511,,24
1689,3,
13513,,9
6757,1,
13515,,9
3379,2,
13517,,9
6759,1,
13519,,19
845,4,
13521,,29
6761,1,
13523,,29
3381,2,
13525,,12
6763,1,
13527,,9
1691,3,
13529,,9
6765,1,
13531,,48
3383,2,
13533,,48
6767,1,
13535,,53
423,5,
13537,,19
6769,1,
13539,,12
3385,2,
13541,,65
6771,1,
13543,,31
1693,3,
13545,,65
6773,1,
13547,,65
3387,2,
13549,,12
6775,1,
13551,,89
847,4,
13553,,9
6777,1,
13555,,29
3389,2,
13557,,9
6779,1,
13559,,29
1695,3,
13561,,29
6781,1,
13563,,29
3391,2,
13565,,65
6783,1,
13567,,65
53,8,
13569,,9
6785,1,
13571,,29
3393,2,
13573,,12
6787,1,
13575,,29
1697,3,
13577,,29
6789,1,
13579,,9
3395,2,
13581,,9
6791,1,
13583,,9
849,4,
13585,,9
6793,1,
13587,,24
3397,2,
13589,,19
6795,1,
13591,,9
1699,3,
13593,,65
6797,1,
13595,,29
3399,2,
13597,,41
6799,1,
13599,,41
425,5,
13601,,12
6801,1,
13603,,29
3401,2,
13605,,29
6803,1,
13607,,29
1701,3,
13609,,29
6805,1,
13611,,29
3403,2,
13613,,19
6807,1,
13615,,29
851,4,
13617,,65
6809,1,
13619,,65
3405,2,
13621,,19
6811,1,
13623,,31
1703,3,
13625,,29
6813,1,
13627,,19
3407,2,
13629,,19
6815,1,
13631,,65
213,6,
13633,,19
6817,1,
13635,,48
3409,2,
13637,,48
6819,1,
13639,,24
1705,3,
13641,,19
6821,1,
13643,,48
3411,2,
13645,,48
6823,1,
13647,,41
853,4,
13649,,41
6825,1,
13651,,41
3413,2,
13653,,2
6827,1,
13655,,65
1707,3,
13657,,12
6829,1,
13659,,65
3415,2,
13661,,53
6831,1,
13663,,12
427,5,
13665,,19
6833,1,
13667,,17
3417,2,
13669,,17
6835,1,
13671,,41
1709,3,
13673,,53
6837,1,
13675,,65
3419,2,
13677,,53
6839,1,
13679,,19
855,4,
13681,,17
6841,1,
13683,,17
3421,2,
13685,,17
6843,1,
13687,,48
1711,3,
13689,,53
6845,1,
13691,,53
3423,2,
13693,,53
6847,1,
13695,,19
107,7,
13697,,53
6849,1,
13699,,17
3425,2,
13701,,17
6851,1,
13703,,17
1713,3,
13705,,53
6853,1,
13707,,17
3427,2,
13709,,7
6855,1,
13711,,29
857,4,
13713,,17
6857,1,
13715,,17
3429,2,
13717,,7
6859,1,
13719,,19
1715,3,
13721,,19
6861,1,
13723,,17
3431,2,
13725,,41
6863,1,
13727,,29
429,5,
13729,,17
6865,1,
13731,,53
3433,2,
13733,,53
6867,1,
13735,,19
1717,3,
13737,,31
6869,1,
13739,,70
3435,2,
13741,,53
6871,1,
13743,,77
859,4,
13745,,7
6873,1,
13747,,7
3437,2,
13749,,53
6875,1,
13751,,29
1719,3,
13753,,7
6877,1,
13755,,65
3439,2,
13757,,53
6879,1,
13759,,41
215,6,
13761,,53
6881,1,
13763,,41
3441,2,
13765,,36
6883,1,
13767,,53
1721,3,
13769,,17
6885,1,
13771,,17
3443,2,
13773,,17
6887,1,
13775,,60
861,4,
13777,,17
6889,1,
13779,,65
3445,2,
13781,,36
6891,1,
13783,,53
1723,3,
13785,,17
6893,1,
13787,,17
3447,2,
13789,,17
6895,1,
13791,,29
431,5,
13793,,53
6897,1,
13795,,36
3449,2,
13797,,53
6899,1,
13799,,19
1725,3,
13801,,41
6901,1,
13803,,53
3451,2,
13805,,17
6903,1,
13807,,19
863,4,
13809,,12
6905,1,
13811,,41
3453,2,
13813,,12
6907,1,
13815,,41
1727,3,
13817,,41
6909,1,
13819,,19
3455,2,
13821,,17
6911,1,
13823,,53
27,9,
13825,,29
6913,1,
13827,,12
3457,2,
13829,,12
6915,1,
13831,,29
1729,3,
13833,,29
6917,1,
13835,,12
3459,2,
13837,,36
6919,1,
13839,,82
865,4,
13841,,36
6921,1,
13843,,24
3461,2,
13845,,53
6923,1,
13847,,29
1731,3,
13849,,29
6925,1,
13851,,24
3463,2,
13853,,36
6927,1,
13855,,29
433,5,
13857,,53
6929,1,
13859,,53
3465,2,
13861,,53
6931,1,
13863,,53
1733,3,
13865,,29
6933,1,
13867,,53
3467,2,
13869,,53
6935,1,
13871,,65
867,4,
13873,,65
6937,1,
13875,,65
3469,2,
13877,,7
6939,1,
13879,,29
1735,3,
13881,,53
6941,1,
13883,,53
3471,2,
13885,,36
6943,1,
13887,,94
217,6,
13889,,12
6945,1,
13891,,12
3473,2,
13893,,36
6947,1,
13895,,48
1737,3,
13897,,48
6949,1,
13899,,36
3475,2,
13901,,36
6951,1,
13903,,38
869,4,
13905,,29
6953,1,
13907,,29
3477,2,
13909,,7
6955,1,
13911,,53
1739,3,
13913,,53
6957,1,
13915,,17
3479,2,
13917,,17
6959,1,
13919,,29
435,5,
13921,,36
6961,1,
13923,,17
3481,2,
13925,,17
6963,1,
13927,,19
1741,3,
13929,,19
6965,1,
13931,,58
3483,2,
13933,,29
6967,1,
13935,,53
871,4,
13937,,7
6969,1,
13939,,17
3485,2,
13941,,65
6971,1,
13943,,17
1743,3,
13945,,53
6973,1,
13947,,17
3487,2,
13949,,46
6975,1,
13951,,29
109,7,
13953,,46
6977,1,
13955,,7
3489,2,
13957,,29
6979,1,
13959,,36
1745,3,
13961,,29
6981,1,
13963,,29
3491,2,
13965,,53
6983,1,
13967,,29
873,4,
13969,,36
6985,1,
13971,,36
3493,2,
13973,,53
6987,1,
13975,,53
1747,3,
13977,,29
6989,1,
13979,,29
3495,2,
13981,,17
6991,1,
13983,,31
437,5,
13985,,17
6993,1,
13987,,36
3497,2,
13989,,36
6995,1,
13991,,29
1749,3,
13993,,29
6997,1,
13995,,41
3499,2,
13997,,46
6999,1,
13999,,29
875,4,
14001,,7
7001,1,
14003,,7
3501,2,
14005,,7
7003,1,
14007,,53
1751,3,
14009,,53
7005,1,
14011,,53
3503,2,
14013,,29
7007,1,
14015,,17
219,6,
14017,,7
7009,1,
14019,,65
3505,2,
14021,,17
7011,1,
14023,,7
1753,3,
14025,,36
7013,1,
14027,,36
3507,2,
14029,,17
7015,1,
14031,,65
877,4,
14033,,70
7017,1,
14035,,70
3509,2,
14037,,17
7019,1,
14039,,12
1755,3,
14041,,12
7021,1,
14043,,36
3511,2,
14045,,12
7023,1,
14047,,70
439,5,
14049,,26
7025,1,
14051,,17
3513,2,
14053,,17
7027,1,
14055,,29
1757,3,
14057,,65
7029,1,
14059,,12
3515,2,
14061,,53
7031,1,
14063,,12
879,4,
14065,,17
7033,1,
14067,,36
3517,2,
14069,,53
7035,1,
14071,,36
1759,3,
14073,,53
7037,1,
14075,,36
3519,2,
14077,,26
7039,1,
14079,,26
55,8,
14081,,17
7041,1,
14083,,17
3521,2,
14085,,36
7043,1,
14087,,17
1761,3,
14089,,19
7045,1,
14091,,17
3523,2,
14093,,36
7047,1,
14095,,36
881,4,
14097,,36
7049,1,
14099,,26
3525,2,
14101,,41
7051,1,
14103,,17
1763,3,
14105,,17
7053,1,
14107,,46
3527,2,
14109,,17
7055,1,
14111,,36
441,5,
14113,,53
7057,1,
14115,,17
3529,2,
14117,,17
7059,1,
14119,,41
1765,3,
14121,,53
7061,1,
14123,,17
3531,2,
14125,,34
7063,1,
14127,,17
883,4,
14129,,34
7065,1,
14131,,34
3533,2,
14133,,7
7067,1,
14135,,17
1767,3,
14137,,36
7069,1,
14139,,34
3535,2,
14141,,53
7071,1,
14143,,17
221,6,
14145,,7
7073,1,
14147,,34
3537,2,
14149,,7
7075,1,
14151,,36
1769,3,
14153,,53
7077,1,
14155,,7
3539,2,
14157,,17
7079,1,
14159,,34
885,4,
14161,,17
7081,1,
14163,,34
3541,2,
14165,,41
7083,1,
14167,,17
1771,3,
14169,,17
7085,1,
14171,,53
3543,2,
14173,,17
7087,1,
14175,,17
443,5,
14177,,53
7089,1,
14179,,17
3545,2,
14181,,17
7091,1,
14183,,53
1773,3,
14185,,17
7093,1,
14187,,34
3547,2,
14189,,17
7095,1,
14191,,34
887,4,
14193,,17
7097,1,
14195,,17
3549,2,
14197,,17
7099,1,
14199,,17
1775,3,
14201,,34
7101,1,
14203,,17
3551,2,
14205,,29
7103,1,
14207,,53
111,7,
14209,,29
7105,1,
14211,,17
3553,2,
14213,,17
7107,1,
14215,,17
1777,3,
14217,,17
7109,1,
14219,,70
3555,2,
14221,,41
7111,1,
14223,,53
889,4,
14225,,14
7113,1,
14227,,14
3557,2,
14229,,53
7115,1,
14231,,17
1779,3,
14233,,17
7117,1,
14235,,14
3559,2,
14237,,14
7119,1,
14239,,14
445,5,
14241,,17
7121,1,
14243,,53
3561,2,
14245,,14
7123,1,
14247,,46
1781,3,
14249,,34
7125,1,
14251,,14
3563,2,
14253,,58
7127,1,
14255,,53
891,4,
14257,,41
7129,1,
14259,,41
3565,2,
14261,,14
7131,1,
14263,,70
1783,3,
14265,,14
7133,1,
14267,,14
3567,2,
14269,,70
7135,1,
14271,,70
223,6,
14273,,14
7137,1,
14275,,14
3569,2,
14277,,24
7139,1,
14279,,34
1785,3,
14281,,34
7141,1,
14283,,7
3571,2,
14285,,7
7143,1,
14287,,70
893,4,
14289,,7
7145,1,
14291,,70
3573,2,
14293,,24
7147,1,
14295,,34
1787,3,
14297,,24
7149,1,
14299,,17
3575,2,
14301,,14
7151,1,
14303,,34
447,5,
14305,,14
7153,1,
14307,,24
3577,2,
14309,,24
7155,1,
14311,,14
1789,3,
14313,,29
7157,1,
14315,,14
3579,2,
14317,,24
7159,1,
14319,,70
895,4,
14321,,34
7161,1,
14323,,46
3581,2,
14325,,34
7163,1,
14327,,17
1791,3,
14329,,34
7165,1,
