# Bare odd core stopping times

This is a focused 2-adic view of the first 20000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
7433,,22
3717,1,46
7435,,12
1859,2,46
7437,,46
3719,1,12
7439,,12
465,4,10
7441,,46
3721,1,22
7443,,22
1861,2,10
7445,,10
3723,1,46
7447,,46
931,3,10
7449,,39
3725,1,10
7451,,58
1863,2,22
7453,,22
3727,1,22
7455,,22
233,5,29
7457,,22
3729,1,22
7459,,22
1865,2,22
7461,,22
3731,1,22
7463,,22
933,3,29
7465,,22
3733,1,29
7467,,22
1867,2,10
7469,,10
3735,1,10
7471,,22
467,4,29
7473,,34
3737,1,34
7475,,34
1869,2,29
7477,,29
3739,1,39
7479,,39
935,3,46
7481,,58
3741,1,46
7483,,10
1871,2,46
7485,,46
3743,1,22
7487,,22
117,6,5
7489,,29
3745,1,58
7491,,58
1873,2,29
7493,,29
3747,1,29
7495,,22
937,3,63
7497,,19
3749,1,63
7499,,29
1875,2,63
7501,,63
3751,1,19
7503,,19
469,4,5
7505,,63
3753,1,58
7507,,58
1877,2,5
7509,,5
3755,1,19
7511,,19
939,3,29
7513,,29
3757,1,29
7515,,75
1879,2,29
7517,,29
3759,1,29
7519,,29
235,5,46
7521,,12
3761,1,10
7523,,10
1881,2,10
7525,,10
3763,1,10
7527,,53
941,3,46
7529,,19
3765,1,46
7531,,19
1883,2,29
7533,,29
3767,1,29
7535,,29
471,4,46
7537,,46
3769,1,39
7539,,39
1885,2,46
7541,,46
3771,1,39
7543,,39
943,3,10
7545,,22
3773,1,10
7547,,39
1887,2,10
7549,,10
3775,1,29
7551,,29
59,7,10
7553,,46
3777,1,46
7555,,46
1889,2,27
7557,,27
3779,1,27
7559,,46
945,3,10
7561,,27
3781,1,10
7563,,27
1891,2,10
7565,,10
3783,1,46
7567,,46
473,4,10
7569,,46
3785,1,46
7571,,46
1893,2,10
7573,,10
3787,1,27
7575,,27
947,3,10
7577,,27
3789,1,10
7579,,46
1895,2,63
7581,,63
3791,1,63
7583,,27
237,5,10
7585,,46
3793,1,22
7587,,22
1897,2,22
7589,,22
3795,1,22
7591,,63
949,3,10
7593,,63
3797,1,10
7595,,46
1899,2,22
7597,,22
3799,1,22
7599,,17
475,4,7
7601,,7
3801,1,7
7603,,7
1901,2,7
7605,,7
3803,1,27
7607,,27
951,3,7
7609,,7
3805,1,7
7611,,46
1903,2,46
7613,,46
3807,1,46
7615,,17
119,6,10
7617,,63
3809,1,63
7619,,63
1905,2,10
7621,,10
3811,1,10
7623,,22
953,3,7
7625,,27
3813,1,7
7627,,27
1907,2,7
7629,,7
3815,1,63
7631,,63
477,4,10
7633,,7
3817,1,27
7635,,27
1909,2,10
7637,,10
3819,1,7
7639,,7
955,3,7
7641,,7
3821,1,7
7643,,22
1911,2,7
7645,,7
3823,1,63
7647,,63
239,5,17
7649,,39
3825,1,10
7651,,10
1913,2,27
7653,,27
3827,1,27
7655,,27
957,3,17
7657,,27
3829,1,17
7659,,63
1915,2,63
7661,,63
3831,1,63
7663,,29
479,4,17
7665,,17
3833,1,17
7667,,17
1917,2,17
7669,,17
3835,1,46
7671,,46
959,3,46
7673,,17
3837,1,46
7675,,63
1919,2,46
7677,,46
3839,1,39
7679,,39
15,9,5
7681,,63
3841,1,10
7683,,10
1921,2,51
7685,,51
3843,1,51
7687,,17
961,3,15
7689,,17
3845,1,15
7691,,51
1923,2,15
7693,,15
3847,1,51
7695,,51
481,4,15
7697,,15
3849,1,46
7699,,46
1925,2,15
7701,,15
3851,1,51
7703,,51
963,3,15
7705,,51
3853,1,15
7707,,22
1927,2,15
7709,,15
3855,1,15
7711,,46
241,5,5
7713,,27
3857,1,15
7715,,15
1929,2,17
7717,,17
3859,1,17
7719,,15
965,3,5
7721,,39
3861,1,5
7723,,15
1931,2,51
7725,,51
3863,1,51
7727,,29
483,4,5
7729,,51
3865,1,51
7731,,51
1933,2,5
7733,,5
3867,1,27
7735,,27
967,3,51
7737,,63
3869,1,51
7739,,51
1935,2,51
7741,,51
3871,1,39
7743,,39
121,6,34
7745,,15
3873,1,15
7747,,15
1937,2,15
7749,,15
3875,1,15
7751,,63
969,3,15
7753,,51
3877,1,15
7755,,15
1939,2,15
7757,,15
3879,1,51
7759,,51
485,4,34
7761,,51
3881,1,51
7763,,51
1941,2,34
7765,,34
3883,1,15
7767,,15
971,3,10
7769,,39
3885,1,10
7771,,39
1943,2,10
7773,,10
3887,1,15
7775,,15
243,5,34
7777,,27
3889,1,10
7779,,10
1945,2,10
7781,,10
3891,1,10
7783,,27
973,3,34
7785,,80
3893,1,34
7787,,22
1947,2,27
7789,,27
3895,1,27
7791,,22
487,4,51
7793,,34
3897,1,51
7795,,51
1949,2,51
7797,,51
3899,1,51
7799,,51
975,3,51
7801,,51
3901,1,51
7803,,51
1951,2,63
7805,,63
3903,1,63
7807,,27
61,7,5
7809,,51
3905,1,34
7811,,34
1953,2,10
7813,,10
3907,1,10
7815,,46
977,3,34
7817,,46
3909,1,34
7819,,10
1955,2,34
7821,,34
3911,1,27
7823,,27
489,4,15
7825,,51
3913,1,51
7827,,51
1957,2,15
7829,,15
3915,1,34
7831,,34
979,3,15
7833,,17
3917,1,15
7835,,17
1959,2,27
7837,,27
3919,1,27
7839,,27
245,5,5
7841,,15
3921,1,15
7843,,15
1961,2,63
7845,,63
3923,1,63
7847,,44
981,3,5
7849,,44
3925,1,5
7851,,27
1963,2,27
7853,,27
3927,1,27
7855,,27
491,4,51
7857,,34
3929,1,34
7859,,34
1965,2,51
7861,,51
3931,1,27
7863,,27
983,3,51
7865,,15
3933,1,51
7867,,15
1967,2,34
7869,,34
3935,1,34
7871,,27
123,6,15
7873,,51
3937,1,44
7875,,44
1969,2,5
7877,,5
3939,1,5
7879,,51
985,3,5
7881,,51
3941,1,5
7883,,27
1971,2,5
7885,,5
3943,1,63
7887,,63
493,4,15
7889,,34
3945,1,34
7891,,34
1973,2,15
7893,,15
3947,1,68
7895,,68
987,3,10
7897,,10
3949,1,10
7899,,34
1975,2,10
7901,,10
3951,1,24
7903,,24
247,5,15
7905,,68
3953,1,15
7907,,15
1977,2,51
7909,,51
3955,1,51
7911,,24
989,3,15
7913,,34
3957,1,15
7915,,34
1979,2,51
7917,,51
3959,1,51
7919,,24
495,4,34
7921,,15
3961,1,15
7923,,15
1981,2,34
7925,,34
3963,1,15
7927,,15
991,3,34
7929,,51
3965,1,34
7931,,24
1983,2,15
7933,,15
3967,1,15
7935,,44
31,8,39
7937,,15
3969,1,51
7939,,51
1985,2,15
7941,,15
3971,1,15
7943,,51
993,3,32
7945,,44
3973,1,32
7947,,15
1987,2,32
7949,,32
3975,1,15
7951,,15
497,4,5
7953,,32
3977,1,51
7955,,51
1989,2,5
7957,,5
3979,1,32
7959,,32
995,3,5
7961,,51
3981,1,5
7963,,92
1991,2,15
7965,,15
3983,1,15
7967,,32
249,5,15
7969,,15
3985,1,15
7971,,15
1993,2,15
7973,,15
3987,1,15
7975,,51
997,3,15
7977,,15
3989,1,15
7979,,15
1995,2,15
7981,,15
3991,1,15
7983,,15
499,4,15
7985,,15
3993,1,15
7987,,15
1997,2,15
7989,,15
3995,1,27
7991,,27
999,3,15
7993,,27
3997,1,15
7995,,15
1999,2,15
7997,,15
3999,1,68
7999,,68
125,6,39
8001,,15
4001,1,12
8003,,12
2001,2,15
8005,,15
4003,1,15
8007,,12
1001,3,51
8009,,12
4005,1,51
8011,,15
2003,2,51
8013,,51
4007,1,12
8015,,12
501,4,39
8017,,51
4009,1,56
8019,,56
2005,2,39
8021,,39
4011,1,68
8023,,68
1003,3,12
8025,,12
4013,1,12
8027,,68
2007,2,12
8029,,12
4015,1,12
8031,,12
251,5,22
8033,,32
4017,1,5
8035,,5
2009,2,5
8037,,5
4019,1,5
8039,,68
1005,3,22
8041,,32
4021,1,22
8043,,15
2011,2,12
8045,,12
4023,1,12
8047,,12
503,4,22
8049,,22
4025,1,22
8051,,22
2013,2,22
8053,,22
4027,1,22
8055,,22
1007,3,32
8057,,44
4029,1,32
8059,,15
2015,2,32
8061,,32
4031,1,32
8063,,32
63,7,39
8065,,22
4033,1,22
8067,,22
2017,2,22
8069,,22
4035,1,22
8071,,22
1009,3,39
8073,,32
4037,1,39
8075,,22
2019,2,39
8077,,39
4039,1,51
8079,,51
505,4,20
8081,,51
4041,1,51
8083,,51
2021,2,20
8085,,20
4043,1,5
8087,,5
1011,3,20
8089,,5
4045,1,20
8091,,68
2023,2,56
8093,,56
4047,1,56
8095,,39
253,5,39
8097,,20
4049,1,20
8099,,20
2025,2,56
8101,,56
4051,1,56
8103,,68
1013,3,39
8105,,22
4053,1,39
8107,,20
2027,2,56
8109,,56
4055,1,56
8111,,20
507,4,10
8113,,39
4057,1,39
8115,,39
2029,2,10
8117,,10
4059,1,20
8119,,20
1015,3,10
8121,,10
4061,1,10
8123,,10
2031,2,20
8125,,20
4063,1,20
8127,,68
127,6,15
8129,,10
4065,1,44
8131,,44
2033,2,39
8133,,39
4067,1,39
8135,,20
1017,3,56
8137,,56
4069,1,56
8139,,39
2035,2,56
8141,,56
4071,1,56
8143,,56
509,4,15
8145,,56
4073,1,32
8147,,32
2037,2,15
8149,,15
4075,1,56
8151,,56
1019,3,20
8153,,39
4077,1,20
8155,,44
2039,2,20
8157,,20
4079,1,20
8159,,20
255,5,15
8161,,63
4081,1,15
8163,,15
2041,2,20
8165,,20
4083,1,20
8167,,56
1021,3,15
8169,,20
4085,1,15
8171,,32
2043,2,56
8173,,56
4087,1,56
8175,,51
511,4,20
8177,,15
4089,1,20
8179,,20
2045,2,20
8181,,20
4091,1,44
8183,,44
1023,3,20
8185,,44
4093,1,20
8187,,44
2047,2,56
8189,,56
4095,1,56
8191,,56
1,13,0
8193,,15
4097,1,39
8195,,39
2049,2,56
8197,,56
4099,1,56
8199,,39
1025,3,10
8201,,39
4101,1,10
8203,,56
2051,2,10
8205,,10
4103,1,56
8207,,56
513,4,10
8209,,10
4105,1,56
8211,,56
2053,2,10
8213,,10
4107,1,10
8215,,10
1027,3,10
8217,,56
4109,1,10
8219,,68
2055,2,10
8221,,10
4111,1,10
8223,,68
257,5,44
8225,,39
4113,1,10
8227,,10
2057,2,39
8229,,39
4115,1,39
8231,,15
1029,3,44
8233,,51
4117,1,44
8235,,39
2059,2,10
8237,,10
4119,1,10
8239,,56
515,4,44
8241,,20
4121,1,20
8243,,20
2061,2,44
8245,,44
4123,1,32
8247,,32
1031,3,10
8249,,20
4125,1,10
8251,,20
2063,2,10
8253,,10
4127,1,61
8255,,61
129,6,44
8257,,68
4129,1,68
8259,,68
2065,2,44
8261,,44
4131,1,44
8263,,56
1033,3,56
8265,,49
4133,1,56
8267,,44
2067,2,56
8269,,56
4135,1,32
8271,,32
517,4,44
8273,,56
4137,1,32
8275,,32
2069,2,44
8277,,44
4139,1,56
8279,,56
1035,3,44
8281,,56
4141,1,44
8283,,32
2071,2,44
8285,,44
4143,1,20
8287,,20
259,5,44
8289,,39
4145,1,10
8291,,10
2073,2,10
8293,,10
4147,1,10
8295,,32
1037,3,44
8297,,10
4149,1,44
8299,,56
2075,2,32
8301,,32
4151,1,32
8303,,44
519,4,20
8305,,44
4153,1,20
8307,,20
2077,2,20
8309,,20
4155,1,20
8311,,20
1039,3,20
8313,,68
4157,1,20
8315,,73
2079,2,15
8317,,15
4159,1,15
8319,,29
65,7,8
8321,,15
4161,1,20
8323,,20
2081,2,20
8325,,20
4163,1,20
8327,,20
1041,3,44
8329,,68
4165,1,44
8331,,56
2083,2,44
8333,,44
4167,1,39
8335,,39
521,4,44
8337,,56
4169,1,56
8339,,56
2085,2,44
8341,,44
4171,1,44
8343,,44
1043,3,44
8345,,39
4173,1,44
8347,,20
2087,2,39
8349,,39
4175,1,39
8351,,85
261,5,8
8353,,29
4177,1,44
8355,,44
2089,2,20
8357,,20
4179,1,20
8359,,49
1045,3,8
8361,,39
4181,1,8
8363,,20
2091,2,10
8365,,10
4183,1,10
8367,,56
523,4,44
8369,,10
4185,1,10
8371,,10
2093,2,44
8373,,44
4187,1,20
8375,,20
1047,3,44
8377,,56
4189,1,44
8379,,56
2095,2,37
8381,,37
4191,1,37
8383,,56
131,6,8
8385,,20
4193,1,20
8387,,20
2097,2,20
8389,,20
4195,1,20
8391,,20
1049,3,20
8393,,44
4197,1,20
8395,,20
2099,2,20
8397,,20
4199,1,20
8399,,20
525,4,8
8401,,20
4201,1,20
8403,,20
2101,2,8
8405,,8
4203,1,20
8407,,20
1051,3,32
8409,,20
4205,1,32
8411,,20
2103,2,32
8413,,32
4207,1,37
8415,,37
263,5,27
8417,,56
4209,1,8
8419,,8
2105,2,44
8421,,44
4211,1,44
8423,,20
1053,3,27
8425,,73
4213,1,27
8427,,56
2107,2,56
8429,,56
4215,1,56
8431,,32
527,4,27
8433,,27
4217,1,17
8435,,17
2109,2,27
8437,,27
4219,1,56
8439,,56
1055,3,61
8441,,17
4221,1,61
8443,,37
2111,2,61
8445,,61
4223,1,56
8447,,56
33,8,8
8449,,17
4225,1,17
8451,,17
2113,2,27
8453,,27
4227,1,27
8455,,73
1057,3,27
8457,,17
4229,1,27
8459,,27
2115,2,27
8461,,27
4231,1,10
8463,,10
529,4,8
8465,,27
4233,1,73
8467,,73
2117,2,8
8469,,8
4235,1,17
8471,,17
1059,3,8
8473,,17
4237,1,8
8475,,37
2119,2,27
8477,,27
4239,1,27
8479,,27
265,5,44
8481,,37
4241,1,37
8483,,37
2121,2,37
8485,,37
4243,1,37
8487,,49
1061,3,44
8489,,20
4245,1,44
8491,,37
2123,2,8
8493,,8
4247,1,8
8495,,27
531,4,44
8497,,44
4249,1,44
8499,,44
2125,2,44
8501,,44
4251,1,27
8503,,27
1063,3,25
8505,,27
4253,1,25
8507,,25
2127,2,25
8509,,25
4255,1,73
8511,,73
133,6,8
8513,,44
4257,1,10
8515,,10
2129,2,44
8517,,44
4259,1,44
8519,,56
1065,3,25
8521,,25
4261,1,25
8523,,44
2131,2,25
8525,,25
4263,1,44
8527,,44
533,4,8
8529,,25
4265,1,61
8531,,61
2133,2,8
8533,,8
4267,1,44
8535,,44
1067,3,20
8537,,61
4269,1,20
8539,,44
2135,2,20
8541,,20
4271,1,61
8543,,61
267,5,5
8545,,44
4273,1,20
8547,,20
2137,2,20
8549,,20
4275,1,20
8551,,25
1069,3,5
8553,,15
4277,1,5
8555,,15
2139,2,25
8557,,25
4279,1,25
8559,,25
535,4,5
8561,,5
4281,1,44
8563,,44
2141,2,5
8565,,5
4283,1,44
8567,,44
1071,3,61
8569,,25
4285,1,61
8571,,61
2143,2,61
8573,,61
4287,1,44
8575,,44
67,7,8
8577,,20
4289,1,25
8579,,25
2145,2,25
8581,,25
4291,1,25
8583,,25
1073,3,5
8585,,61
4293,1,5
8587,,44
2147,2,5
8589,,5
4295,1,25
8591,,25
537,4,5
8593,,5
4297,1,5
8595,,5
2149,2,5
8597,,5
4299,1,20
8599,,20
1075,3,5
8601,,20
4301,1,5
8603,,61
2151,2,37
8605,,37
4303,1,37
8607,,61
269,5,8
8609,,61
4305,1,25
8611,,25
2153,2,25
8613,,25
4307,1,25
8615,,25
1077,3,8
8617,,61
4309,1,8
8619,,49
2155,2,61
8621,,61
4311,1,61
8623,,25
539,4,15
8625,,15
4313,1,15
8627,,15
2157,2,15
8629,,15
4315,1,44
8631,,44
1079,3,15
8633,,15
4317,1,15
8635,,61
2159,2,44
8637,,44
4319,1,44
8639,,37
135,6,13
8641,,61
4321,1,61
8643,,61
2161,2,8
8645,,8
4323,1,8
8647,,15
1081,3,49
8649,,15
4325,1,49
8651,,15
2163,2,49
8653,,49
4327,1,61
8655,,61
541,4,13
8657,,49
4329,1,15
8659,,15
2165,2,13
8661,,13
4331,1,44
8663,,44
1083,3,49
8665,,49
4333,1,49
8667,,44
2167,2,49
8669,,49
4335,1,20
8671,,20
271,5,13
8673,,49
4337,1,13
8675,,13
2169,2,25
8677,,25
4339,1,25
8679,,61
1085,3,13
8681,,25
4341,1,13
8683,,37
2171,2,15
8685,,15
4343,1,15
8687,,37
543,4,49
8689,,13
4345,1,15
8691,,15
2173,2,49
8693,,49
4347,1,66
8695,,66
1087,3,49
8697,,73
4349,1,49
8699,,73
2175,2,25
8701,,25
4351,1,25
8703,,37
17,9,3
8705,,61
4353,1,49
8707,,49
2177,2,49
8709,,49
4355,1,49
8711,,37
1089,3,13
8713,,49
4357,1,13
8715,,49
2179,2,13
8717,,13
4359,1,61
8719,,61
545,4,13
8721,,13
4361,1,49
8723,,49
2181,2,13
8725,,13
4363,1,49
8727,,49
1091,3,13
8729,,49
4365,1,13
8731,,44
2183,2,49
8733,,49
4367,1,49
8735,,49
273,5,8
8737,,49
4369,1,13
8739,,13
2185,2,37
8741,,37
4371,1,37
8743,,37
1093,3,8
8745,,15
4373,1,8
8747,,13
2187,2,25
8749,,25
4375,1,25
8751,,15
547,4,8
8753,,25
4377,1,25
8755,,25
2189,2,8
8757,,8
4379,1,78
8759,,78
1095,3,25
8761,,20
4381,1,25
8763,,13
2191,2,25
8765,,25
4383,1,25
8767,,25
137,6,32
8769,,49
4385,1,49
8771,,49
2193,2,49
8773,,49
4387,1,49
8775,,49
1097,3,49
8777,,49
4389,1,49
8779,,49
2195,2,49
8781,,49
4391,1,61
8783,,61
549,4,32
8785,,49
4393,1,49
8787,,49
2197,2,32
8789,,32
4395,1,44
8791,,44
1099,3,8
8793,,44
4397,1,8
8795,,44
2199,2,8
8797,,8
4399,1,34
8799,,34
275,5,32
8801,,25
4401,1,49
8803,,49
2201,2,49
8805,,49
4403,1,49
8807,,25
1101,3,32
8809,,25
4405,1,32
8811,,15
2203,2,15
8813,,15
4407,1,15
8815,,15
551,4,13
8817,,32
4409,1,25
8819,,25
2205,2,13
8821,,13
4411,1,13
8823,,13
1103,3,13
8825,,49
4413,1,13
8827,,42
2207,2,61
8829,,61
4415,1,61
8831,,42
69,7,3
8833,,25
4417,1,32
8835,,32
2209,2,25
8837,,25
4419,1,25
8839,,25
1105,3,32
8841,,49
4421,1,32
8843,,25
2211,2,32
8845,,32
4423,1,25
8847,,25
553,4,49
8849,,13
4425,1,13
8851,,13
2213,2,49
8853,,49
4427,1,32
8855,,32
1107,3,49
8857,,37
4429,1,49
8859,,25
2215,2,42
8861,,42
4431,1,42
8863,,25
277,5,3
8865,,61
4433,1,49
8867,,49
2217,2,25
8869,,25
4435,1,25
8871,,25
1109,3,3
8873,,61
4437,1,3
8875,,32
2219,2,32
8877,,32
4439,1,32
8879,,61
555,4,8
8881,,66
4441,1,66
8883,,66
2221,2,8
8885,,8
4443,1,32
8887,,32
1111,3,8
8889,,66
4445,1,8
8891,,22
2223,2,66
8893,,66
4447,1,66
8895,,22
139,6,13
8897,,8
4449,1,22
8899,,22
2225,2,49
8901,,49
4451,1,49
8903,,32
1113,3,49
8905,,32
4453,1,49
8907,,32
2227,2,49
8909,,49
4455,1,32
8911,,32
557,4,13
8913,,13
4457,1,13
8915,,13
2229,2,13
8917,,13
4459,1,13
8919,,13
1115,3,32
8921,,49
4461,1,32
8923,,22
2231,2,32
8925,,32
4463,1,13
8927,,13
279,5,13
8929,,32
4465,1,13
8931,,13
2233,2,49
8933,,49
4467,1,49
8935,,37
1117,3,13
8937,,32
4469,1,13
8939,,42
2235,2,13
8941,,13
4471,1,13
8943,,54
559,4,30
8945,,13
4473,1,32
8947,,32
2237,2,30
8949,,30
4475,1,49
8951,,49
1119,3,30
8953,,49
4477,1,30
8955,,32
2239,2,49
8957,,49
4479,1,49
8959,,90
35,8,3
8961,,13
4481,1,13
8963,,13
2241,2,13
8965,,13
4483,1,13
8967,,49
1121,3,13
8969,,15
4485,1,13
8971,,49
2243,2,13
8973,,13
4487,1,13
8975,,13
561,4,13
8977,,13
4489,1,30
8979,,30
2245,2,13
8981,,13
4491,1,66
8983,,66
1123,3,13
8985,,66
4493,1,13
8987,,30
2247,2,25
8989,,25
4495,1,25
8991,,49
281,5,13
8993,,25
4497,1,13
8995,,13
2249,2,13
8997,,13
4499,1,13
8999,,66
1125,3,13
9001,,49
4501,1,13
9003,,25
2251,2,10
9005,,10
4503,1,10
9007,,25
563,4,13
9009,,10
4505,1,10
9011,,10
2253,2,13
9013,,13
4507,1,30
9015,,30
1127,3,49
9017,,10
4509,1,49
9019,,10
2255,2,49
9021,,49
4511,1,54
9023,,54
141,6,3
9025,,13
4513,1,66
9027,,66
2257,2,10
9029,,10
4515,1,10
9031,,66
1129,3,10
9033,,13
4517,1,10
9035,,10
2259,2,10
9037,,10
4519,1,30
9039,,30
565,4,3
9041,,66
4521,1,66
9043,,66
2261,2,3
9045,,3
4523,1,30
9047,,30
1131,3,10
9049,,13
4525,1,10
9051,,30
2263,2,10
9053,,10
4527,1,10
9055,,10
283,5,20
9057,,25
4529,1,20
9059,,20
2265,2,20
9061,,20
4531,1,20
9063,,30
1133,3,20
9065,,42
4533,1,20
9067,,13
2267,2,30
9069,,30
4535,1,30
9071,,30
567,4,20
9073,,20
4537,1,20
9075,,20
2269,2,20
9077,,20
4539,1,66
9079,,66
1135,3,20
9081,,32
4541,1,20
9083,,30
2271,2,20
9085,,20
4543,1,66
9087,,66
71,7,37
9089,,49
4545,1,49
9091,,49
2273,2,49
9093,,49
4547,1,49
9095,,49
1137,3,3
9097,,42
4549,1,3
9099,,42
2275,2,3
9101,,3
4551,1,66
9103,,66
569,4,18
9105,,54
4553,1,54
9107,,54
2277,2,18
9109,,18
4555,1,18
9111,,18
1139,3,18
9113,,18
4557,1,18
9115,,54
2279,2,54
9117,,54
4559,1,54
9119,,20
285,5,37
9121,,18
4561,1,18
9123,,18
2281,2,54
9125,,54
4563,1,54
9127,,54
1141,3,37
9129,,20
4565,1,37
9131,,54
2283,2,18
9133,,18
4567,1,18
9135,,18
571,4,8
9137,,8
4569,1,8
9139,,8
2285,2,8
9141,,8
4571,1,18
9143,,18
1143,3,8
9145,,20
4573,1,8
9147,,20
2287,2,42
9149,,42
4575,1,42
9151,,30
143,6,37
9153,,54
4577,1,54
9155,,54
2289,2,37
9157,,37
4579,1,37
9159,,71
1145,3,54
9161,,54
4581,1,54
9163,,8
2291,2,54
9165,,54
4583,1,30
9167,,30
573,4,37
9169,,54
4585,1,54
9171,,54
2293,2,37
9173,,37
4587,1,42
9175,,42
1147,3,18
9177,,37
4589,1,18
9179,,18
2295,2,18
9181,,18
4591,1,61
9183,,61
287,5,13
9185,,66
4593,1,37
9187,,37
2297,2,18
9189,,18
4595,1,18
9191,,18
1149,3,13
9193,,30
4597,1,13
9195,,54
2299,2,54
9197,,54
4599,1,54
9199,,20
575,4,13
9201,,13
4601,1,18
9203,,18
2301,2,13
9205,,13
4603,1,42
9207,,42
1151,3,18
9209,,42
4605,1,18
9211,,42
2303,2,18
9213,,18
4607,1,54
9215,,54
9,10,6
9217,,13
4609,1,13
9219,,13
2305,2,37
9221,,37
4611,1,37
9223,,13
1153,3,54
9225,,83
4613,1,54
9227,,37
2307,2,54
9229,,54
4615,1,30
9231,,30
577,4,8
9233,,54
4617,1,37
9235,,37
2309,2,8
9237,,8
4619,1,54
9239,,54
1155,3,8
9241,,54
4621,1,8
9243,,30
2311,2,54
9245,,54
4623,1,54
9247,,66
289,5,8
9249,,66
4625,1,8
9251,,8
2313,2,37
9253,,37
4627,1,37
9255,,54
1157,3,8
9257,,95
4629,1,8
9259,,13
2315,2,37
9261,,37
4631,1,37
9263,,49
579,4,8
9265,,37
4633,1,37
9267,,37
2317,2,8
9269,,8
4635,1,30
9271,,30
1159,3,18
9273,,54
4637,1,18
9275,,54
2319,2,18
9277,,18
4639,1,30
9279,,30
145,6,42
9281,,18
4641,1,18
9283,,18
2321,2,8
9285,,8
4643,1,8
9287,,59
1161,3,66
9289,,30
4645,1,66
9291,,8
2323,2,66
9293,,66
4647,1,18
9295,,18
581,4,42
9297,,66
4649,1,47
9299,,47
2325,2,42
9301,,42
4651,1,8
9303,,8
1163,3,54
9305,,30
4653,1,54
9307,,30
2327,2,54
9309,,54
4655,1,30
9311,,30
291,5,42
9313,,37
4657,1,54
9315,,54
2329,2,54
9317,,54
4659,1,54
9319,,30
1165,3,42
9321,,18
4661,1,42
9323,,18
2331,2,37
9325,,37
4663,1,37
9327,,30
583,4,8
9329,,42
4665,1,47
9331,,47
2333,2,8
9333,,8
4667,1,8
9335,,8
1167,3,8
9337,,54
4669,1,8
9339,,54
2335,2,30
9341,,30
4671,1,30
9343,,18
73,7,42
9345,,66
4673,1,18
9347,,18
2337,2,18
9349,,18
4675,1,18
9351,,37
1169,3,18
9353,,66
4677,1,18
9355,,71
2339,2,18
9357,,18
4679,1,13
9359,,13
585,4,18
9361,,13
4681,1,13
9363,,13
2341,2,18
9365,,18
4683,1,18
9367,,18
1171,3,18
9369,,18
4685,1,18
9371,,66
2343,2,54
9373,,54
4687,1,54
9375,,13
293,5,42
9377,,37
4689,1,54
9379,,54
2345,2,54
9381,,54
4691,1,54
9383,,37
1173,3,42
9385,,27
4693,1,42
9387,,18
2347,2,37
9389,,37
4695,1,37
9391,,18
587,4,42
9393,,37
4697,1,37
9395,,37
2349,2,42
9397,,42
4699,1,27
9399,,27
1175,3,42
9401,,18
4701,1,42
9403,,18
2351,2,18
9405,,18
4703,1,18
9407,,37
147,6,42
9409,,18
4705,1,18
9411,,18
2353,2,8
9413,,8
4707,1,8
9415,,18
1177,3,8
9417,,35
4709,1,8
9419,,35
2355,2,8
9421,,8
4711,1,18
9423,,18
589,4,42
9425,,54
4713,1,54
9427,,54
2357,2,42
9429,,42
4715,1,35
9431,,35
1179,3,18
9433,,8
4717,1,18
9435,,54
2359,2,18
9437,,18
4719,1,35
9439,,35
295,5,18
9441,,35
4721,1,42
9443,,42
2361,2,18
9445,,18
4723,1,18
9447,,54
1181,3,18
9449,,18
4725,1,18
9451,,54
2363,2,18
9453,,18
4727,1,18
9455,,54
591,4,18
9457,,18
4729,1,18
9459,,18
2365,2,18
9461,,18
4731,1,18
9463,,18
1183,3,30
9465,,18
4733,1,30
9467,,35
2367,2,30
9469,,30
4735,1,54
9471,,54
37,8,6
9473,,18
4737,1,18
9475,,18
2369,2,42
9477,,42
4739,1,42
9479,,71
1185,3,54
9481,,54
4741,1,54
9483,,15
2371,2,54
9485,,54
4743,1,18
9487,,18
593,4,25
9489,,54
4745,1,15
9491,,15
2373,2,25
9493,,25
4747,1,54
9495,,54
1187,3,25
9497,,15
4749,1,25
9499,,35
2375,2,59
9501,,59
4751,1,59
9503,,54
297,5,25
9505,,42
4753,1,15
9507,,15
2377,2,15
9509,,15
4755,1,15
9511,,15
1189,3,25
9513,,71
4757,1,25
9515,,15
2379,2,25
9517,,25
4759,1,25
9519,,35
595,4,25
9521,,8
4761,1,8
9523,,8
2381,2,25
9525,,25
4763,1,71
9527,,71
1191,3,15
9529,,35
4765,1,15
9531,,25
2383,2,15
9533,,15
4767,1,35
9535,,35
149,6,6
9537,,25
4769,1,25
9539,,25
2385,2,35
9541,,35
4771,1,35
9543,,15
1193,3,35
9545,,25
4773,1,35
9547,,35
2387,2,35
9549,,35
4775,1,18
9551,,18
597,4,6
9553,,35
4777,1,35
9555,,35
2389,2,6
9557,,6
4779,1,25
9559,,25
1195,3,42
9561,,25
4781,1,42
9563,,71
2391,2,42
9565,,42
4783,1,25
9567,,25
299,5,42
9569,,25
4785,1,23
9571,,23
2393,2,23
9573,,23
4787,1,23
9575,,71
1197,3,42
9577,,54
4789,1,42
9579,,54
2395,2,8
9581,,8
4791,1,8
9583,,47
599,4,42
9585,,42
4793,1,23
9587,,23
2397,2,42
9589,,42
4795,1,59
9591,,59
1199,3,23
